,date,label,numerator,denominator,Symbol
0,2020-08-31,"August 31, 20",4.0,1.0,AAPL
1,2014-06-09,"June 09, 14",7.0,1.0,AAPL
2,2005-02-28,"February 28, 05",2.0,1.0,AAPL
3,2000-06-21,"June 21, 00",2.0,1.0,AAPL
4,1987-06-16,"June 16, 87",2.0,1.0,AAPL
5,2014-11-03,"November 03, 14",1398.0,1000.0,A
6,2010-04-16,"April 16, 10",3.0,2.0,AAN
7,2004-08-17,"August 17, 04",3.0,2.0,AAN
8,2003-08-18,"August 18, 03",3.0,2.0,AAN
9,1996-06-04,"June 04, 96",2.0,1.0,AAN
10,1992-11-03,"November 03, 92",2.0,1.0,AAN
11,1983-06-01,"June 01, 83",3.0,2.0,AAN
12,2009-06-16,"June 16, 09",2.0,1.0,ABC
13,2005-12-29,"December 29, 05",2.0,1.0,ABC
14,1999-03-25,"March 25, 99",2.0,1.0,ABC
15,2002-05-07,"May 07, 02",2.0,1.0,ABM
16,1996-08-06,"August 06, 96",2.0,1.0,ABM
17,1992-07-31,"July 31, 92",2.0,1.0,ABM
18,1989-04-10,"April 10, 89",5.0,4.0,ABM
19,1983-02-04,"February 04, 83",3.0,2.0,ABM
20,2012-08-30,"August 30, 12",10.0,1.0,ABR
21,2013-01-02,"January 02, 13",10000.0,4798.0,ABT
22,2004-05-03,"May 03, 04",10000.0,9356.0,ABT
23,1998-06-01,"June 01, 98",2.0,1.0,ABT
24,1992-06-01,"June 01, 92",2.0,1.0,ABT
25,1990-06-01,"June 01, 90",2.0,1.0,ABT
26,1986-06-02,"June 02, 86",2.0,1.0,ABT
27,1981-06-01,"June 01, 81",2.0,1.0,ABT
28,2011-12-30,"December 30, 11",10.0,1.0,ACN
29,2000-03-16,"March 16, 00",2.0,1.0,ADI
30,1997-01-07,"January 07, 97",4.0,3.0,ADI
31,1996-01-04,"January 04, 96",3.0,2.0,ADI
32,1995-01-05,"January 05, 95",3.0,2.0,ADI
33,1986-04-15,"April 15, 86",4.0,3.0,ADI
34,1985-04-16,"April 16, 85",5.0,4.0,ADI
35,1984-04-17,"April 17, 84",4.0,3.0,ADI
36,1983-04-05,"April 05, 83",3.0,2.0,ADI
37,1982-04-13,"April 13, 82",5.0,4.0,ADI
38,1981-04-07,"April 07, 81",5.0,4.0,ADI
39,1980-04-16,"April 16, 80",5.0,4.0,ADI
40,2001-08-30,"August 30, 01",105.0,100.0,ADM
41,2000-08-24,"August 24, 00",105.0,100.0,ADM
42,1999-08-19,"August 19, 99",105.0,100.0,ADM
43,1998-08-20,"August 20, 98",105.0,100.0,ADM
44,1997-08-14,"August 14, 97",105.0,100.0,ADM
45,1996-08-15,"August 15, 96",105.0,100.0,ADM
46,1995-08-17,"August 17, 95",105.0,100.0,ADM
47,1994-12-06,"December 06, 94",3.0,2.0,ADM
48,1994-08-16,"August 16, 94",105.0,100.0,ADM
49,1993-08-17,"August 17, 93",105.0,100.0,ADM
50,1992-08-11,"August 11, 92",105.0,100.0,ADM
51,1991-08-13,"August 13, 91",105.0,100.0,ADM
52,1990-08-14,"August 14, 90",105.0,100.0,ADM
53,1989-12-05,"December 05, 89",3.0,2.0,ADM
54,1989-08-22,"August 22, 89",105.0,100.0,ADM
55,1988-08-16,"August 16, 88",105.0,100.0,ADM
56,1987-08-11,"August 11, 87",105.0,100.0,ADM
57,1986-08-12,"August 12, 86",105.0,100.0,ADM
58,1986-06-03,"June 03, 86",3.0,2.0,ADM
59,1985-08-13,"August 13, 85",105.0,100.0,ADM
60,1984-08-14,"August 14, 84",105.0,100.0,ADM
61,1983-08-16,"August 16, 83",105.0,100.0,ADM
62,1982-08-17,"August 17, 82",105.0,100.0,ADM
63,1981-08-17,"August 17, 81",105.0,100.0,ADM
64,1981-03-23,"March 23, 81",3.0,2.0,ADM
65,1980-10-27,"October 27, 80",105.0,100.0,ADM
66,2014-10-01,"October 01, 14",1139.0,1000.0,ADP
67,2007-04-02,"April 02, 07",10000.0,9033.0,ADP
68,1999-01-04,"January 04, 99",2.0,1.0,ADP
69,1996-01-02,"January 02, 96",2.0,1.0,ADP
70,1991-05-01,"May 01, 91",2.0,1.0,ADP
71,1986-06-09,"June 09, 86",2.0,1.0,ADP
72,1981-05-22,"May 22, 81",2.0,1.0,ADP
73,2000-06-02,"June 02, 00",2.0,1.0,AES
74,1997-08-29,"August 29, 97",2.0,1.0,AES
75,1994-03-04,"March 04, 94",103.0,100.0,AES
76,1994-02-01,"February 01, 94",3.0,2.0,AES
77,2006-12-18,"December 18, 06",3.0,2.0,AFG
78,1988-03-14,"March 14, 88",2.0,1.0,AFG
79,1982-01-25,"January 25, 82",3.0,2.0,AFG
80,2018-03-19,"March 19, 18",2.0,1.0,AFL
81,2018-03-16,"March 16, 18",1.0,1.0,AFL
82,2001-03-19,"March 19, 01",2.0,1.0,AFL
83,1998-06-09,"June 09, 98",2.0,1.0,AFL
84,1996-03-18,"March 18, 96",3.0,2.0,AFL
85,1993-06-15,"June 15, 93",5.0,4.0,AFL
86,1987-02-03,"February 03, 87",2.0,1.0,AFL
87,1986-03-03,"March 03, 86",4.0,3.0,AFL
88,1985-06-04,"June 04, 85",3.0,2.0,AFL
89,1984-10-22,"October 22, 84",11.0,10.0,AFL
90,1983-12-14,"December 14, 83",6.0,5.0,AFL
91,1996-02-01,"February 01, 96",2.0,1.0,AGCO
92,1994-12-16,"December 16, 94",3.0,2.0,AGCO
93,1999-08-02,"August 02, 99",3.0,1.0,AGM
94,2006-06-16,"June 16, 06",3.0,2.0,AIT
95,2004-12-20,"December 20, 04",3.0,2.0,AIT
96,1997-09-16,"September 16, 97",3.0,2.0,AIT
97,1995-12-05,"December 05, 95",3.0,2.0,AIT
98,1989-06-05,"June 05, 89",3.0,2.0,AIT
99,1988-06-06,"June 06, 88",3.0,2.0,AIT
100,2001-01-19,"January 19, 01",2.0,1.0,AJG
101,2000-03-16,"March 16, 00",2.0,1.0,AJG
102,1986-07-16,"July 16, 86",2.0,1.0,AJG
103,2007-03-02,"March 02, 07",2.0,1.0,ALB
104,2007-03-01,"March 01, 07",1.0,1.0,ALB
105,2004-09-21,"September 21, 04",1.0,3.0,ALE
106,1999-03-03,"March 03, 99",2.0,1.0,ALE
107,1986-07-16,"July 16, 86",2.0,1.0,ALE
108,1998-07-02,"July 02, 98",2.0,1.0,ALL
109,2014-04-10,"April 10, 14",310.0,1.0,ALLY
110,2014-09-15,"September 15, 14",3.0,1.0,ALRS
111,2004-04-12,"April 12, 04",2.0,1.0,ALRS
112,1999-11-22,"November 22, 99",2.0,1.0,AMGN
113,1999-03-01,"March 01, 99",2.0,1.0,AMGN
114,1995-08-16,"August 16, 95",2.0,1.0,AMGN
115,1991-09-11,"September 11, 91",3.0,1.0,AMGN
116,1990-08-13,"August 13, 90",2.0,1.0,AMGN
117,1999-07-16,"July 16, 99",2.0,1.0,AMNB
118,2014-02-20,"February 20, 14",3.0,2.0,ANDE
119,2014-02-19,"February 19, 14",3.0,2.0,ANDE
120,2006-06-29,"June 29, 06",2.0,1.0,ANDE
121,2005-06-01,"June 01, 05",2.0,1.0,ANTM
122,1999-05-18,"May 18, 99",3.0,2.0,AON
123,1997-05-15,"May 15, 97",3.0,2.0,AON
124,1994-05-17,"May 17, 94",3.0,2.0,AON
125,1987-05-27,"May 27, 87",2.0,1.0,AON
126,2016-10-06,"October 06, 16",2.0,1.0,AOS
127,2016-09-19,"September 19, 16",2.0,1.0,AOS
128,2013-05-16,"May 16, 13",2.0,1.0,AOS
129,2010-11-16,"November 16, 10",3.0,2.0,AOS
130,1998-08-18,"August 18, 98",3.0,2.0,AOS
131,1993-08-17,"August 17, 93",2.0,1.0,AOS
132,2016-10-03,"October 03, 16",1081.0,1000.0,APD
133,1998-06-16,"June 16, 98",2.0,1.0,APD
134,1992-03-10,"March 10, 92",2.0,1.0,APD
135,1986-06-06,"June 06, 86",2.0,1.0,APD
136,2014-10-10,"October 10, 14",2.0,1.0,APH
137,2007-04-02,"April 02, 07",2.0,1.0,APH
138,2004-03-30,"March 30, 04",2.0,1.0,APH
139,2000-04-26,"April 26, 00",2.0,1.0,APH
140,1997-02-18,"February 18, 97",2.0,1.0,APOG
141,1986-09-15,"September 15, 86",4.0,3.0,APOG
142,1983-11-21,"November 21, 83",5.0,4.0,APOG
143,1982-11-29,"November 29, 82",5.0,4.0,APOG
144,1981-11-24,"November 24, 81",4.0,3.0,APOG
145,1980-11-25,"November 25, 80",5.0,4.0,APOG
146,1979-10-30,"October 30, 79",5.0,4.0,APOG
147,1978-10-31,"October 31, 78",3.0,2.0,APOG
148,1977-11-03,"November 03, 77",3.0,2.0,APOG
149,2006-04-24,"April 24, 06",1.0,1.0,ARE
150,2002-07-30,"July 30, 02",100.0,1.0,ARE
151,2019-09-16,"September 16, 19",103.0,100.0,AROW
152,2018-09-18,"September 18, 18",103.0,100.0,AROW
153,2017-09-19,"September 19, 17",103.0,100.0,AROW
154,2016-09-19,"September 19, 16",103.0,100.0,AROW
155,2015-09-17,"September 17, 15",102.0,100.0,AROW
156,2014-09-17,"September 17, 14",102.0,100.0,AROW
157,2013-09-17,"September 17, 13",102.0,100.0,AROW
158,2012-09-17,"September 17, 12",102.0,100.0,AROW
159,2011-09-19,"September 19, 11",103.0,100.0,AROW
160,2010-09-17,"September 17, 10",103.0,100.0,AROW
161,2009-09-16,"September 16, 09",103.0,100.0,AROW
162,2007-09-19,"September 19, 07",103.0,100.0,AROW
163,2006-09-20,"September 20, 06",103.0,100.0,AROW
164,2005-09-20,"September 20, 05",103.0,100.0,AROW
165,2004-09-20,"September 20, 04",103.0,100.0,AROW
166,2003-09-30,"September 30, 03",5.0,4.0,AROW
167,2002-10-31,"October 31, 02",105.0,100.0,AROW
168,2001-10-31,"October 31, 01",105.0,100.0,AROW
169,1999-11-01,"November 01, 99",5.0,4.0,AROW
170,1998-07-30,"July 30, 98",11.0,10.0,AROW
171,1997-11-12,"November 12, 97",105.0,100.0,AROW
172,1996-10-09,"October 09, 96",11.0,10.0,AROW
173,1995-10-10,"October 10, 95",1.0,1.0,AROW
174,1994-10-05,"October 05, 94",1.0,1.0,AROW
175,1992-11-09,"November 09, 92",104.0,100.0,AROW
176,1991-08-09,"August 09, 91",102.0,100.0,AROW
177,1989-01-31,"January 31, 89",105.0,100.0,AROW
178,1988-01-27,"January 27, 88",105.0,100.0,AROW
179,1987-09-02,"September 02, 87",2.0,1.0,AROW
180,1986-06-02,"June 02, 86",2.0,1.0,AROW
181,1985-10-02,"October 02, 85",5.0,4.0,AROW
182,1985-05-09,"May 09, 85",105.0,100.0,AROW
183,1983-12-08,"December 08, 83",110.0,100.0,AROW
184,2006-07-03,"July 03, 06",3.0,2.0,ARTNA
185,2003-07-01,"July 01, 03",3.0,2.0,ARTNA
186,2004-05-13,"May 13, 04",3.0,2.0,ASB
187,2002-04-25,"April 25, 02",11.0,10.0,ASB
188,2000-05-30,"May 30, 00",11.0,10.0,ASB
189,1998-06-15,"June 15, 98",5.0,4.0,ASB
190,1997-03-03,"March 03, 97",6.0,5.0,ASB
191,1995-06-16,"June 16, 95",5.0,4.0,ASB
192,1993-08-16,"August 16, 93",11.0,10.0,ASB
193,1990-05-10,"May 10, 90",11.0,10.0,ASB
194,1987-05-12,"May 12, 87",11.0,10.0,ASB
195,1985-09-18,"September 18, 85",2.0,1.0,ASB
196,1984-05-10,"May 10, 84",110.0,100.0,ASB
197,1983-05-06,"May 06, 83",110.0,100.0,ASB
198,1980-05-21,"May 21, 80",110.0,100.0,ASB
199,2017-05-15,"May 15, 17",511.0,250.0,ASH
200,2005-07-01,"July 01, 05",10000.0,8212.0,ASH
201,2000-03-30,"March 30, 00",10000.0,9465.0,ASH
202,1988-07-29,"July 29, 88",2.0,1.0,ASH
203,2005-07-18,"July 18, 05",3.0,1.0,ATLO
204,1994-05-17,"May 17, 94",3.0,2.0,ATO
205,1985-06-13,"June 13, 85",2.0,1.0,ATO
206,2007-05-10,"May 10, 07",2.0,1.0,ATR
207,1998-08-26,"August 26, 98",2.0,1.0,ATR
208,1996-12-03,"December 03, 96",3.0,2.0,ATRI
209,1983-06-06,"June 06, 83",2.0,1.0,ATRI
210,1980-04-28,"April 28, 80",120.0,100.0,ATRI
211,2008-09-08,"September 08, 08",2.0,1.0,ATVI
212,2005-10-25,"October 25, 05",4.0,3.0,ATVI
213,2005-03-23,"March 23, 05",4.0,3.0,ATVI
214,2004-03-16,"March 16, 04",3.0,2.0,ATVI
215,2003-06-09,"June 09, 03",3.0,2.0,ATVI
216,2001-11-21,"November 21, 01",3.0,2.0,ATVI
217,2006-10-16,"October 16, 06",3.0,2.0,AUB
218,1998-06-02,"June 02, 98",2.0,1.0,AUB
219,1998-06-26,"June 26, 98",3.0,1.0,AUBN
220,1993-11-10,"November 10, 93",2.0,1.0,AVA
221,2013-01-07,"January 07, 13",8.0,9.0,AVB
222,2000-09-29,"September 29, 00",2.0,1.0,AVT
223,1983-02-16,"February 16, 83",2.0,1.0,AVT
224,1981-06-01,"June 01, 81",11.0,10.0,AVT
225,1996-12-23,"December 23, 96",2.0,1.0,AVY
226,1987-03-17,"March 17, 87",2.0,1.0,AVY
227,1983-12-29,"December 29, 83",2.0,1.0,AVY
228,2013-09-04,"September 04, 13",2.0,1.0,AWR
229,2002-06-10,"June 10, 02",3.0,2.0,AWR
230,1993-10-06,"October 06, 93",2.0,1.0,AWR
231,2005-10-03,"October 03, 05",10000.0,8753.0,AXP
232,2000-05-11,"May 11, 00",3.0,1.0,AXP
233,1994-05-31,"May 31, 94",10000.0,8825.0,AXP
234,1987-05-11,"May 11, 87",2.0,1.0,AXP
235,1983-08-11,"August 11, 83",3.0,2.0,AXP
236,1983-02-11,"February 11, 83",4.0,3.0,AXP
237,2014-09-12,"September 12, 14",5.0,1.0,AXS
238,2004-08-30,"August 30, 04",2.0,1.0,BAC
239,1997-02-28,"February 28, 97",2.0,1.0,BAC
240,1986-11-21,"November 21, 86",2.0,1.0,BAC
241,2020-04-02,"April 02, 20",3.0,2.0,BAM
242,2016-06-20,"June 20, 16",1016.0,1000.0,BAM
243,2015-05-13,"May 13, 15",3.0,2.0,BAM
244,2013-04-15,"April 15, 13",1033.0,1000.0,BAM
245,2012-05-01,"May 01, 12",1000000.0,890149.0,BAM
246,2007-06-04,"June 04, 07",3.0,2.0,BAM
247,2007-06-01,"June 01, 07",1.0,1.0,BAM
248,2006-04-28,"April 28, 06",3.0,2.0,BAM
249,2004-06-02,"June 02, 04",3.0,2.0,BAM
250,1997-08-11,"August 11, 97",3.0,2.0,BAM
251,1986-04-14,"April 14, 86",2.0,1.0,BAM
252,2017-08-01,"August 01, 17",2.0,1.0,BANF
253,2017-07-31,"July 31, 17",2.0,1.0,BANF
254,2006-03-02,"March 02, 06",2.0,1.0,BANF
255,1992-06-15,"June 15, 92",3.0,2.0,BANF
256,2011-06-01,"June 01, 11",1.0,7.0,BANR
257,2000-10-27,"October 27, 00",11.0,10.0,BANR
258,1998-08-06,"August 06, 98",11.0,10.0,BANR
259,2005-08-04,"August 04, 05",3.0,2.0,BBY
260,2002-05-13,"May 13, 02",3.0,2.0,BBY
261,1999-03-19,"March 19, 99",2.0,1.0,BBY
262,1998-05-27,"May 27, 98",2.0,1.0,BBY
263,1994-04-29,"April 29, 94",2.0,1.0,BBY
264,1993-09-02,"September 02, 93",3.0,2.0,BBY
265,1987-02-24,"February 24, 87",3.0,2.0,BBY
266,1987-02-23,"February 23, 87",3.0,2.0,BBY
267,1986-04-01,"April 01, 86",2.0,1.0,BBY
268,2005-02-16,"February 16, 05",1.0,1.0,BC
269,1987-06-10,"June 10, 87",2.0,1.0,BC
270,1986-02-18,"February 18, 86",2.0,1.0,BC
271,1983-11-16,"November 16, 83",2.0,1.0,BC
272,2010-01-21,"January 21, 10",3.0,2.0,BCPC
273,2007-01-22,"January 22, 07",3.0,2.0,BCPC
274,2006-01-23,"January 23, 06",3.0,2.0,BCPC
275,2005-01-21,"January 21, 05",3.0,2.0,BCPC
276,1998-06-04,"June 04, 98",3.0,2.0,BCPC
277,1994-10-04,"October 04, 94",3.0,2.0,BCPC
278,1991-12-30,"December 30, 91",4.0,3.0,BCPC
279,1990-12-31,"December 31, 90",5.0,4.0,BCPC
280,1999-04-05,"April 05, 99",1.0,2.0,BDL
281,1998-08-21,"August 21, 98",2.0,1.0,BDX
282,1996-08-16,"August 16, 96",2.0,1.0,BDX
283,1993-03-01,"March 01, 93",2.0,1.0,BDX
284,1986-03-03,"March 03, 86",2.0,1.0,BDX
285,2013-07-26,"July 26, 13",3.0,1.0,BEN
286,1998-01-16,"January 16, 98",2.0,1.0,BEN
287,1997-01-15,"January 15, 97",3.0,2.0,BEN
288,1992-04-15,"April 15, 92",2.0,1.0,BEN
289,1990-01-16,"January 16, 90",3.0,2.0,BEN
290,1987-07-15,"July 15, 87",5.0,4.0,BEN
291,1986-10-27,"October 27, 86",3.0,2.0,BEN
292,1986-01-24,"January 24, 86",2.0,1.0,BEN
293,1986-01-23,"January 23, 86",2.0,1.0,BEN
294,1985-04-02,"April 02, 85",2.0,1.0,BEN
295,1985-04-01,"April 01, 85",2.0,1.0,BEN
296,1984-04-16,"April 16, 84",5.0,4.0,BEN
297,1984-04-13,"April 13, 84",5.0,4.0,BEN
298,2020-12-14,"December 14, 20",3.0,2.0,BEP
299,2020-07-30,"July 30, 20",1251.0,1000.0,BEP
300,2018-03-01,"March 01, 18",5.0,4.0,BF-B
301,2016-08-19,"August 19, 16",2.0,1.0,BF-B
302,2016-08-04,"August 04, 16",2.0,1.0,BF-B
303,2012-08-13,"August 13, 12",3.0,2.0,BF-B
304,2008-10-28,"October 28, 08",5.0,4.0,BF-B
305,2004-01-21,"January 21, 04",2.0,1.0,BF-B
306,1994-05-31,"May 31, 94",3.0,1.0,BF-B
307,1987-04-02,"April 02, 87",3.0,2.0,BF-B
308,1981-07-17,"July 17, 81",2.0,1.0,BF-B
309,2017-03-22,"March 22, 17",3.0,2.0,BHB
310,2014-05-20,"May 20, 14",3.0,2.0,BHB
311,1999-01-26,"January 26, 99",1.0,2.0,BHB
312,2020-03-31,"March 31, 20",112.0,100.0,BIP
313,2020-03-30,"March 30, 20",1.0,1.0,BIP
314,2016-09-15,"September 15, 16",3.0,2.0,BIP
315,2016-09-01,"September 01, 16",1.0,1.0,BIP
316,2007-07-02,"July 02, 07",9434.0,10000.0,BK
317,1998-08-14,"August 14, 98",2.0,1.0,BK
318,1996-08-09,"August 09, 96",2.0,1.0,BK
319,1994-05-16,"May 16, 94",2.0,1.0,BK
320,1986-11-07,"November 07, 86",3.0,2.0,BK
321,1983-11-10,"November 10, 83",1.0,1.0,BK
322,1983-10-11,"October 11, 83",2.0,1.0,BK
323,1998-03-11,"March 11, 98",3.0,2.0,BKH
324,1992-03-03,"March 03, 92",3.0,2.0,BKH
325,1986-03-03,"March 03, 86",2.0,1.0,BKH
326,1983-06-01,"June 01, 83",2.0,1.0,BKH
327,1976-02-02,"February 02, 76",2.0,1.0,BKH
328,2018-04-27,"April 27, 18",11.0,10.0,BKSC
329,2015-09-03,"September 03, 15",110.0,100.0,BKSC
330,2010-09-08,"September 08, 10",11.0,10.0,BKSC
331,2006-05-16,"May 16, 06",5.0,4.0,BKSC
332,2005-04-27,"April 27, 05",11.0,10.0,BKSC
333,2003-06-26,"June 26, 03",11.0,10.0,BKSC
334,1998-04-28,"April 28, 98",11.0,10.0,BKSC
335,1997-05-16,"May 16, 97",2.0,1.0,BKSC
336,1996-04-26,"April 26, 96",11.0,10.0,BKSC
337,1995-04-17,"April 17, 95",2.0,1.0,BKSC
338,2007-06-05,"June 05, 07",1.0,1.0,BLK
339,2016-09-16,"September 16, 16",2.0,1.0,BMI
340,2006-06-16,"June 16, 06",2.0,1.0,BMI
341,2004-12-13,"December 13, 04",2.0,1.0,BMI
342,1997-04-21,"April 21, 97",2.0,1.0,BMI
343,2018-11-28,"November 28, 18",2.0,1.0,BMRC
344,2006-04-20,"April 20, 06",105.0,100.0,BMRC
345,2005-04-18,"April 18, 05",105.0,100.0,BMRC
346,2004-05-25,"May 25, 04",3.0,2.0,BMRC
347,2003-04-16,"April 16, 03",105.0,100.0,BMRC
348,2002-04-18,"April 18, 02",105.0,100.0,BMRC
349,2001-04-19,"April 19, 01",105.0,100.0,BMRC
350,2000-04-19,"April 19, 00",21.0,20.0,BMRC
351,2003-10-02,"October 02, 03",2.0,1.0,BMTC
352,1998-09-02,"September 02, 98",2.0,1.0,BMTC
353,1996-01-02,"January 02, 96",2.0,1.0,BMTC
354,1987-01-02,"January 02, 87",3.0,1.0,BMTC
355,2001-08-07,"August 07, 01",1000000.0,951777.0,BMY
356,1999-03-01,"March 01, 99",2.0,1.0,BMY
357,1997-03-03,"March 03, 97",2.0,1.0,BMY
358,1987-06-10,"June 10, 87",2.0,1.0,BMY
359,1983-05-27,"May 27, 83",2.0,1.0,BMY
360,1977-05-31,"May 31, 77",2.0,1.0,BMY
361,2004-05-06,"May 06, 04",103.0,100.0,BOKF
362,2003-05-08,"May 08, 03",103.0,100.0,BOKF
363,2002-05-09,"May 09, 02",103.0,100.0,BOKF
364,2001-05-03,"May 03, 01",103.0,100.0,BOKF
365,1999-10-06,"October 06, 99",103.0,100.0,BOKF
366,1999-02-23,"February 23, 99",2.0,1.0,BOKF
367,1998-11-10,"November 10, 98",105.0,100.0,BOKF
368,1997-11-13,"November 13, 97",103.0,100.0,BOKF
369,1996-11-14,"November 14, 96",103.0,100.0,BOKF
370,1995-11-15,"November 15, 95",103.0,100.0,BOKF
371,1994-11-02,"November 02, 94",103.0,100.0,BOKF
372,1993-11-03,"November 03, 93",103.0,100.0,BOKF
373,1991-12-17,"December 17, 91",1.0,100.0,BOKF
374,2012-05-30,"May 30, 12",1.0,10.0,BPOP
375,2004-07-09,"July 09, 04",2.0,1.0,BPOP
376,1998-07-02,"July 02, 98",2.0,1.0,BPOP
377,1996-07-02,"July 02, 96",2.0,1.0,BPOP
378,1991-01-02,"January 02, 91",5.0,2.0,BPOP
379,1985-09-03,"September 03, 85",3.0,1.0,BPOP
380,2005-01-03,"January 03, 05",2.0,1.0,BRC
381,1995-12-18,"December 18, 95",3.0,1.0,BRC
382,1986-11-03,"November 03, 86",2.0,1.0,BRC
383,2018-03-29,"March 29, 18",2.0,1.0,BRO
384,2005-11-29,"November 29, 05",2.0,1.0,BRO
385,2001-11-23,"November 23, 01",2.0,1.0,BRO
386,2000-08-24,"August 24, 00",2.0,1.0,BRO
387,1998-03-02,"March 02, 98",3.0,2.0,BRO
388,1991-05-30,"May 30, 91",5.0,4.0,BRO
389,1986-05-12,"May 12, 86",3.0,2.0,BRO
390,1983-03-24,"March 24, 83",3.0,2.0,BRO
391,1997-11-17,"November 17, 97",2.0,1.0,BSRR
392,1996-10-07,"October 07, 96",2.0,1.0,BSRR
393,1994-07-18,"July 18, 94",3.0,1.0,BSRR
394,2015-09-08,"September 08, 15",1.0,3.0,BUSE
395,2004-08-04,"August 04, 04",3.0,2.0,BUSE
396,2015-07-01,"July 01, 15",1398.0,1000.0,BWXT
397,1998-05-18,"May 18, 98",2.0,1.0,BXS
398,1995-11-21,"November 21, 95",2.0,1.0,BXS
399,1993-11-08,"November 08, 93",1.0,1.0,BXS
400,1986-10-07,"October 07, 86",2.0,1.0,BXS
401,1985-12-19,"December 19, 85",2.0,1.0,BXS
402,2011-05-09,"May 09, 11",1.0,10.0,C
403,2000-08-28,"August 28, 00",4.0,3.0,C
404,1999-06-01,"June 01, 99",3.0,2.0,C
405,1997-11-20,"November 20, 97",3.0,2.0,C
406,1996-11-25,"November 25, 96",4.0,3.0,C
407,1996-05-28,"May 28, 96",3.0,2.0,C
408,1995-10-03,"October 03, 95",1000.0,996.0,C
409,1993-08-30,"August 30, 93",4.0,3.0,C
410,1993-03-01,"March 01, 93",3.0,2.0,C
411,1987-03-13,"March 13, 87",2.0,1.0,C
412,2001-04-23,"April 23, 01",3.0,2.0,CAH
413,1998-11-02,"November 02, 98",3.0,2.0,CAH
414,1996-12-17,"December 17, 96",3.0,2.0,CAH
415,1994-07-01,"July 01, 94",5.0,4.0,CAH
416,1991-10-01,"October 01, 91",5.0,4.0,CAH
417,1990-10-01,"October 01, 90",5.0,4.0,CAH
418,1989-10-02,"October 02, 89",5.0,4.0,CAH
419,1988-09-09,"September 09, 88",11.0,10.0,CAH
420,1987-09-09,"September 09, 87",11.0,10.0,CAH
421,1986-02-25,"February 25, 86",110.0,100.0,CAH
422,1985-03-26,"March 26, 85",110.0,100.0,CAH
423,2018-12-03,"December 03, 18",6.0,5.0,CASS
424,2017-12-04,"December 04, 17",11.0,10.0,CASS
425,2012-12-03,"December 03, 12",11.0,10.0,CASS
426,2011-12-01,"December 01, 11",110.0,100.0,CASS
427,2007-11-29,"November 29, 07",11.0,10.0,CASS
428,2006-09-18,"September 18, 06",3.0,2.0,CASS
429,2005-09-16,"September 16, 05",3.0,2.0,CASS
430,2004-03-03,"March 03, 04",11.0,10.0,CASS
431,2002-12-03,"December 03, 02",105.0,100.0,CASS
432,1997-03-17,"March 17, 97",2.0,1.0,CASS
433,1998-02-17,"February 17, 98",2.0,1.0,CASY
434,1994-02-16,"February 16, 94",2.0,1.0,CASY
435,1986-08-05,"August 05, 86",2.0,1.0,CASY
436,1985-06-25,"June 25, 85",3.0,2.0,CASY
437,2005-07-14,"July 14, 05",2.0,1.0,CAT
438,1997-07-14,"July 14, 97",2.0,1.0,CAT
439,1994-09-06,"September 06, 94",2.0,1.0,CAT
440,1976-07-26,"July 26, 76",3.0,2.0,CAT
441,1964-07-06,"July 06, 64",2.0,1.0,CAT
442,2002-07-02,"July 02, 02",3.0,1.0,CATC
443,2006-04-19,"April 19, 06",1.0,2.0,CB
444,1998-03-03,"March 03, 98",3.0,1.0,CB
445,1996-05-06,"May 06, 96",1.0,2.0,CB
446,1990-05-31,"May 31, 90",2.0,1.0,CB
447,1985-10-25,"October 25, 85",3.0,2.0,CB
448,2005-05-17,"May 17, 05",5.0,4.0,CBAN
449,2003-09-16,"September 16, 03",5.0,4.0,CBAN
450,1999-04-16,"April 16, 99",2.0,1.0,CBAN
451,2020-12-01,"December 01, 20",105.0,100.0,CBSH
452,2018-11-29,"November 29, 18",105.0,100.0,CBSH
453,2017-11-29,"November 29, 17",105.0,100.0,CBSH
454,2016-11-30,"November 30, 16",105.0,100.0,CBSH
455,2015-11-24,"November 24, 15",105.0,100.0,CBSH
456,2014-11-25,"November 25, 14",105.0,100.0,CBSH
457,2013-11-26,"November 26, 13",21.0,20.0,CBSH
458,2012-11-28,"November 28, 12",105.0,100.0,CBSH
459,2011-11-28,"November 28, 11",1.0,1.0,CBSH
460,2010-12-02,"December 02, 10",1.0,1.0,CBSH
461,2009-11-25,"November 25, 09",105.0,100.0,CBSH
462,2008-11-12,"November 12, 08",105.0,100.0,CBSH
463,2007-11-27,"November 27, 07",105.0,100.0,CBSH
464,2006-11-27,"November 27, 06",105.0,100.0,CBSH
465,2006-11-24,"November 24, 06",1.0,1.0,CBSH
466,2005-11-25,"November 25, 05",105.0,100.0,CBSH
467,2004-11-24,"November 24, 04",105.0,100.0,CBSH
468,2003-11-25,"November 25, 03",105.0,100.0,CBSH
469,2002-11-26,"November 26, 02",105.0,100.0,CBSH
470,2001-11-28,"November 28, 01",105.0,100.0,CBSH
471,2000-11-28,"November 28, 00",105.0,100.0,CBSH
472,1999-11-26,"November 26, 99",105.0,100.0,CBSH
473,1998-11-25,"November 25, 98",105.0,100.0,CBSH
474,1998-03-31,"March 31, 98",3.0,2.0,CBSH
475,1997-11-25,"November 25, 97",105.0,100.0,CBSH
476,1996-11-26,"November 26, 96",105.0,100.0,CBSH
477,1995-11-28,"November 28, 95",1.0,1.0,CBSH
